Iteration,Fitness,Chromosomes
470,200.29,[-0.37, -0.06, -0.0, 0.02, -0.0, 0.01, 0.05, 0.03, 0.03, 0.03, 0.02, -0.01, 0.0, -0.05, -0.06, -0.08, -0.1, -0.07, -0.07, -0.04, -0.03, -0.04, -0.03, 0.01, -0.04, 0.0, 0.05, 0.03, -0.01, -0.03, -0.03, -0.03, 0.01, 0.02, 0.01, 0.02, 0.01, -0.01, -0.04, -0.05, -0.04, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.02, -0.01, -0.0, -0.01, -0.01, -0.03, -0.01, 0.01, 0.01, 0.02, 0.03, 0.01, -0.0, 0.0, -0.01, 0.0, 0.02, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.04, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.03, -0.02, -0.0, 0.02, 0.01, 0.01, 0.02, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.03, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
480,183.72,[-0.72, 0.1, -0.09, -0.03, -0.0, 0.01, -0.01, 0.03, 0.03, 0.03, -0.0, -0.01, 0.0, -0.05, -0.06, -0.08, -0.1, -0.07, -0.07, -0.04, -0.03, -0.04, -0.03, 0.01, 0.05, 0.0, 0.05, 0.03, -0.01, -0.03, -0.03, -0.0, 0.01, 0.02, 0.01, 0.02, 0.01, -0.01, -0.04, -0.05, -0.03, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.02, -0.01, -0.0, -0.01, -0.01, -0.03, -0.01, 0.01, 0.01, 0.02, 0.03, 0.01, -0.0, 0.0, -0.01, 0.0, 0.01, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.04, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, -0.02, -0.0, 0.02, 0.01, 0.01, 0.02, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.03, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
490,177.27,[-0.34, -0.02, 0.05, 0.02, -0.0, 0.01, -0.01, 0.03, 0.03, 0.03, -0.0, -0.01, 0.0, -0.05, -0.06, -0.08, -0.1, -0.07, -0.07, -0.04, -0.03, -0.04, -0.03, 0.01, -0.04, 0.0, 0.05, 0.03, -0.01, -0.03, -0.03, -0.0, 0.01, 0.02, 0.01, 0.02, 0.01, -0.01, -0.04, -0.01, -0.03, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.02, -0.01, -0.0, -0.01, -0.01, -0.02, -0.01, 0.01, 0.01, 0.02, 0.03, 0.01, -0.0, 0.0, -0.01, 0.0, 0.01, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.04, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, -0.02, -0.0, 0.02, 0.01, 0.01, 0.02, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.03, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
500,170.94,[0.05, -0.06, -0.0, 0.02, -0.0, 0.01, -0.01, 0.03, 0.03, 0.03, 0.02, -0.01, 0.0, -0.05, -0.06, -0.08, -0.1, -0.07, -0.07, -0.04, -0.03, -0.04, -0.03, 0.01, -0.04, 0.0, 0.05, 0.03, -0.01, -0.03, -0.03, -0.0, 0.01, 0.02, 0.01, 0.02, 0.01, -0.01, -0.04, -0.01, -0.03, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.02, -0.01, -0.0, -0.01, -0.01, -0.02, -0.01, 0.01, 0.01, 0.0, -0.0, 0.01, -0.0, 0.0, -0.01, 0.0, 0.01, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.04, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, -0.02, -0.0, 0.02, 0.01, 0.01, 0.02, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.03, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
510,159.34,[0.12, 0.21, -0.04, 0.02, -0.0, 0.01, -0.01, 0.03, 0.03, 0.03, 0.02, -0.01, 0.0, -0.05, -0.06, -0.08, -0.1, -0.07, -0.07, -0.04, -0.03, -0.04, -0.03, 0.0, -0.04, 0.0, 0.05, 0.03, -0.01, -0.03, -0.03, -0.0, 0.01, 0.02, 0.01, 0.02, 0.01, -0.01, -0.04, -0.04, -0.03, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.02, -0.01, -0.0, -0.01, -0.01, -0.02, -0.01, 0.01, 0.01, 0.0, -0.0, 0.01, -0.0, 0.0, -0.01, 0.0, 0.01, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.04, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, -0.02, -0.0, 0.02, 0.01, 0.01, 0.01, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.02, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
520,157.33,[-0.37, 0.04, -0.0, 0.02, -0.0, 0.01, -0.01, 0.03, 0.03, 0.03, -0.0, -0.01, 0.0, -0.05, -0.06, -0.08, -0.1, -0.07, -0.07, -0.04, -0.03, -0.04, -0.03, 0.0, -0.04, 0.0, 0.05, 0.03, -0.01, -0.03, -0.03, -0.0, 0.01, 0.02, 0.01, 0.02, 0.01, -0.01, -0.01, -0.04, -0.03, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.02, -0.01, -0.0, -0.01, -0.01, -0.02, -0.01, 0.01, 0.01, 0.0, -0.0, 0.01, -0.0, 0.0, -0.01, 0.0, 0.01, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.04, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, -0.02, -0.0, 0.02, 0.01, 0.01, 0.01, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.02, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
530,152.96,[0.13, -0.01, -0.0, -0.03, -0.0, 0.01, -0.01, 0.03, 0.03, 0.03, 0.02, -0.01, 0.0, -0.02, -0.06, -0.08, -0.1, -0.07, -0.07, -0.04, -0.03, -0.04, -0.03, 0.0, -0.04, 0.0, 0.05, 0.03, -0.01, -0.03, -0.03, -0.0, 0.01, 0.0, 0.01, 0.02, 0.01, -0.01, -0.01, -0.01, -0.03, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.02, -0.01, -0.0, -0.01, -0.01, -0.02, -0.01, 0.01, 0.01, 0.0, -0.0, 0.01, -0.0, 0.0, -0.01, 0.0, 0.01, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.04, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, -0.02, -0.0, 0.02, 0.01, 0.01, 0.01, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.02, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
540,146.17,[-0.34, 0.05, -0.0, -0.03, -0.0, 0.01, -0.01, 0.03, 0.03, 0.03, -0.0, -0.01, 0.0, -0.02, -0.06, -0.08, -0.1, -0.07, -0.07, -0.04, -0.03, -0.04, -0.03, 0.0, -0.04, 0.0, 0.02, 0.03, -0.01, -0.03, -0.03, -0.0, 0.01, 0.0, 0.01, 0.02, 0.01, -0.01, -0.01, -0.01, -0.03, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.02, -0.01, -0.0, -0.01, -0.01, -0.02, -0.01, 0.01, 0.01, 0.0, -0.0, 0.01, -0.0, 0.0, -0.01, 0.0, 0.01, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.03, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, -0.02, -0.0, 0.02, 0.01, 0.01, 0.01, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.02, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
550,144.4,[0.07, 0.03, -0.0, -0.03, -0.0, 0.01, -0.01, 0.03, 0.03, 0.03, 0.02, -0.0, 0.0, -0.02, -0.06, -0.08, -0.1, -0.07, -0.07, -0.04, -0.03, -0.04, -0.03, 0.0, -0.04, 0.0, 0.02, 0.03, -0.01, -0.03, 0.0, -0.0, 0.01, 0.0, 0.01, 0.02, 0.01, -0.0, -0.01, -0.01, -0.03, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.02, -0.01, -0.0, -0.01, -0.01, -0.02, -0.01, 0.01, 0.01, 0.0, -0.0, 0.01, -0.0, 0.0, -0.01, 0.0, 0.01, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.03, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, -0.02, -0.0, 0.02, 0.01, 0.01, 0.01, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.02, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
560,135.22,[-0.45, -0.06, -0.0, 0.02, -0.0, 0.01, -0.01, 0.03, 0.03, 0.03, -0.0, -0.01, 0.0, -0.02, -0.06, -0.08, -0.05, -0.07, -0.07, -0.04, -0.03, -0.04, -0.03, 0.0, -0.04, 0.0, 0.02, 0.03, -0.01, 0.0, 0.0, -0.0, 0.01, 0.0, 0.01, 0.02, 0.01, -0.0, -0.01, -0.02, -0.03, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.02, -0.01, -0.0, -0.01, -0.01, -0.01, -0.01, 0.01, 0.01, 0.0, -0.0, 0.01, -0.0, 0.0, -0.01, 0.0, 0.01, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.03, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, 0.01, -0.0, 0.02, 0.01, 0.01, 0.01, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.02, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
570,133.93,[0.2, -0.06, -0.09, -0.02, -0.0, 0.01, -0.01, 0.03, 0.03, 0.03, -0.0, -0.01, 0.0, -0.02, -0.06, -0.07, -0.05, -0.07, -0.07, -0.04, -0.03, -0.02, -0.03, 0.0, -0.04, 0.0, 0.02, 0.03, -0.01, 0.0, 0.0, -0.0, 0.01, 0.0, 0.01, 0.02, 0.01, -0.0, -0.01, -0.02, -0.03, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.02, -0.01, -0.0, -0.01, -0.01, -0.01, -0.01, 0.01, 0.01, 0.0, -0.0, 0.01, -0.0, 0.0, -0.01, 0.0, 0.01, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.03, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, 0.01, -0.0, 0.02, 0.01, 0.01, 0.01, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.02, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
580,129.36,[0.34, 0.21, -0.0, -0.03, -0.0, 0.01, -0.01, 0.03, 0.03, 0.03, -0.0, -0.01, 0.0, -0.02, -0.06, -0.07, -0.05, -0.07, -0.07, -0.04, -0.03, -0.02, -0.03, 0.0, -0.04, 0.0, 0.02, 0.03, 0.02, 0.0, 0.0, -0.0, 0.01, 0.0, 0.01, -0.0, 0.01, -0.0, -0.01, -0.02, -0.03, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.02, -0.01, -0.0, -0.01, -0.01, -0.01, -0.01, 0.01, 0.01, 0.0, -0.0, 0.01, -0.0, 0.0, -0.01, 0.0, -0.0, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.03, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, 0.01, -0.0, 0.02, 0.01, 0.01, 0.01, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.02, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
590,122.79,[-0.16, 0.14, -0.0, -0.03, -0.0, 0.01, -0.01, 0.03, 0.03, 0.03, -0.0, -0.01, 0.0, -0.02, -0.06, -0.07, -0.05, -0.07, -0.07, -0.04, -0.03, -0.02, -0.03, 0.0, 0.0, 0.0, 0.02, 0.03, 0.02, 0.0, 0.0, -0.0, 0.01, 0.0, 0.01, -0.0, 0.01, -0.0, -0.01, -0.02, -0.03, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.01, -0.01, -0.0, -0.01, -0.01, -0.01, -0.01, 0.01, 0.01, 0.0, -0.0, 0.01, -0.0, 0.0, -0.01, 0.0, -0.0, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.03, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, 0.01, -0.0, -0.01, 0.01, 0.01, 0.01, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.02, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
600,121.85,[0.22, -0.06, 0.01, 0.02, -0.0, 0.01, -0.01, 0.03, 0.03, 0.03, -0.0, -0.01, 0.0, -0.02, -0.06, -0.07, -0.05, -0.07, -0.06, -0.04, -0.03, -0.02, -0.03, 0.0, 0.0, 0.0, 0.02, 0.03, 0.02, 0.0, 0.0, -0.0, 0.01, 0.0, 0.01, -0.0, 0.01, -0.0, -0.01, -0.02, -0.03, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.01, -0.01, -0.0, -0.01, -0.01, -0.01, -0.01, 0.01, 0.01, 0.0, -0.0, 0.01, -0.0, 0.0, -0.01, 0.0, -0.0, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.03, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, 0.01, -0.0, -0.01, 0.01, 0.01, 0.01, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.02, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
610,114.98,[-0.18, -0.36, -0.03, -0.03, -0.0, 0.01, -0.01, 0.03, 0.03, 0.03, -0.0, -0.01, 0.0, -0.02, -0.06, -0.07, -0.05, -0.07, -0.06, -0.04, -0.03, -0.02, -0.03, 0.0, 0.0, 0.0, 0.02, 0.03, 0.02, 0.0, 0.0, -0.0, 0.01, 0.0, 0.01, -0.0, 0.01, -0.0, -0.01, -0.02, -0.01, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.01, -0.01, -0.0, -0.01, -0.01, -0.01, -0.01, 0.01, 0.01, 0.0, -0.0, 0.01, -0.0, 0.0, -0.01, 0.0, -0.0, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.03, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, 0.01, -0.0, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.02, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
620,114.06,[0.39, 0.03, -0.0, -0.03, -0.0, 0.01, -0.01, 0.03, 0.03, 0.03, -0.0, -0.01, 0.0, -0.02, -0.06, -0.07, -0.05, -0.07, -0.06, -0.04, -0.03, -0.02, -0.03, 0.0, 0.0, 0.0, 0.02, 0.01, 0.02, 0.0, 0.0, -0.0, 0.01, 0.0, 0.01, -0.0, 0.01, -0.0, -0.01, -0.02, -0.01, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.01, -0.01, -0.0, -0.01, -0.01, -0.01, -0.01, 0.01, 0.01, 0.0, -0.0, 0.01, -0.0, 0.0, 0.01, 0.0, -0.0, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.03, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, 0.01, -0.0, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.02, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
630,112.37,[-0.45, -0.06, -0.03, 0.02, -0.0, 0.01, -0.01, 0.03, 0.03, 0.01, -0.0, -0.01, -0.01, -0.02, -0.06, -0.07, -0.05, -0.07, -0.06, -0.04, -0.03, -0.02, -0.01, 0.0, 0.0, 0.0, 0.02, 0.03, 0.02, 0.0, 0.0, -0.0, 0.01, 0.0, 0.01, 0.01, 0.01, -0.0, -0.01, -0.02, -0.01, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.01, -0.01, -0.0, -0.01, -0.01, -0.01, -0.01, 0.01, 0.01, 0.0, -0.0, 0.01, -0.0, 0.0, 0.01, 0.0, -0.0, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.03, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, 0.01, -0.0, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.02, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
640,105.73,[0.24, -0.06, -0.04, -0.03, -0.0, 0.01, -0.01, 0.03, 0.03, 0.03, -0.0, -0.01, -0.01, -0.02, -0.06, -0.07, -0.05, -0.06, -0.06, -0.04, -0.03, -0.02, -0.01, 0.0, 0.0, 0.0, 0.02, 0.03, 0.02, 0.0, 0.0, -0.0, 0.01, 0.0, 0.01, 0.01, 0.01, -0.0, -0.01, -0.02, -0.01, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.01, -0.01, -0.0, -0.01, -0.01, -0.01, -0.01, 0.01, 0.01, 0.0, -0.0, 0.01, -0.0, 0.0, 0.01, 0.0, -0.0, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.03, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, -0.0, -0.0, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.02, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
650,102.14,[0.39, 0.03, -0.0, -0.03, -0.0, 0.01, -0.01, 0.03, 0.03, 0.01, -0.0, -0.01, -0.01, -0.02, -0.06, -0.07, -0.05, -0.06, -0.06, -0.04, -0.03, -0.02, -0.01, 0.0, 0.0, 0.0, 0.02, 0.03, 0.02, 0.0, 0.0, -0.0, -0.0, 0.0, 0.01, 0.01, 0.01, -0.0, -0.01, -0.02, -0.01, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.01, -0.01, -0.0, -0.01, -0.01, -0.01, 0.01, 0.01, 0.01, 0.0, -0.0, 0.01, -0.0, 0.0, 0.01, 0.0, -0.0, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.03, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, -0.0, -0.0, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.02, 0.03, 0.02, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
660,101.52,[-0.03, 0.02, 0.01, 0.02, -0.0, 0.01, -0.01, 0.01, 0.03, 0.01, -0.0, -0.01, -0.01, -0.02, -0.06, -0.07, -0.05, -0.04, -0.06, -0.04, -0.03, -0.02, -0.01, 0.0, 0.0, 0.0, 0.02, 0.03, 0.02, 0.0, 0.0, -0.0, -0.0, 0.0, 0.01, 0.01, 0.01, -0.0, -0.01, -0.02, -0.01, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.01, -0.01, -0.0, -0.01, -0.01, -0.01, 0.01, 0.01, 0.01, 0.0, -0.0, 0.01, -0.0, 0.0, 0.01, 0.0, -0.0, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.03, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, -0.0, -0.0, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.02, 0.03, 0.02, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
670,101.32,[0.22, -0.06, -0.0, 0.02, -0.0, 0.01, -0.01, 0.01, 0.03, 0.01, -0.0, -0.01, -0.01, -0.02, -0.06, -0.07, -0.05, -0.06, -0.03, -0.04, -0.03, -0.02, -0.01, 0.0, 0.0, 0.0, 0.02, 0.03, 0.02, 0.0, 0.0, -0.0, -0.0, 0.0, 0.01, 0.01, 0.01, -0.0, -0.01, -0.02, -0.01, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.01, -0.01, -0.0, -0.01, -0.01, -0.01, 0.01, 0.01, 0.01, 0.0, -0.0, 0.01, -0.0, 0.0, 0.01, 0.0, -0.0, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.03, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, -0.0, -0.0, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.02, 0.03, 0.02, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
680,100.31,[0.16, 0.02, -0.0, 0.02, -0.0, 0.01, -0.01, 0.01, 0.03, 0.01, -0.0, -0.01, -0.01, -0.02, -0.06, -0.07, -0.05, -0.04, -0.02, -0.04, -0.03, -0.02, -0.01, 0.0, 0.0, 0.0, 0.02, 0.03, 0.02, 0.0, 0.0, -0.0, -0.0, 0.0, 0.01, 0.01, 0.01, -0.0, -0.01, -0.02, -0.01, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.01, -0.01, -0.0, -0.01, -0.01, -0.01, 0.01, 0.01, 0.01, 0.0, -0.0, 0.01, -0.0, 0.0, 0.01, 0.0, -0.0, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.03, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, -0.0, -0.0, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.02, 0.03, 0.02, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
690,99.31,[0.01, -0.03, -0.0, 0.02, -0.0, 0.01, -0.01, 0.01, 0.03, 0.01, -0.0, -0.01, -0.01, -0.02, -0.06, -0.07, -0.05, -0.04, -0.02, -0.04, -0.03, -0.02, -0.01, 0.0, 0.0, 0.0, 0.02, 0.02, 0.02, 0.0, 0.0, -0.0, -0.0, 0.0, 0.01, 0.01, 0.01, -0.0, -0.01, -0.02, -0.01, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.01, -0.01, -0.0, -0.01, -0.01, -0.01, 0.01, 0.01, 0.0, 0.0, -0.0, 0.01, -0.0, 0.0, 0.01, 0.0, -0.0, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.03, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, -0.0, -0.0, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.02, 0.03, 0.02, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
700,92.71,[-0.15, 0.02, 0.01, 0.02, -0.0, 0.01, -0.01, 0.01, 0.03, 0.01, -0.0, -0.01, -0.01, -0.02, -0.06, -0.07, -0.05, -0.04, -0.03, -0.04, -0.03, -0.02, -0.01, 0.0, 0.0, 0.0, 0.02, 0.02, 0.02, 0.0, 0.0, -0.0, -0.0, 0.0, 0.01, 0.01, 0.01, -0.0, -0.01, -0.02, -0.01, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.01, -0.01, -0.0, -0.01, -0.01, -0.01, 0.01, 0.01, 0.0, 0.0, -0.0, 0.01, -0.0, 0.0, 0.01, 0.0, -0.0, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.03, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, -0.0, -0.0, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
710,92.29,[-0.13, -0.06, 0.01, 0.0, -0.0, 0.01, -0.01, 0.01, 0.03, 0.01, -0.0, -0.01, -0.01, -0.02, -0.06, -0.02, -0.05, -0.04, -0.03, -0.04, -0.03, -0.02, -0.01, 0.0, 0.0, 0.0, 0.02, 0.02, 0.02, 0.0, 0.0, -0.0, -0.0, 0.0, 0.01, 0.01, 0.01, -0.0, -0.01, -0.02, -0.01, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.01, -0.01, -0.0, -0.01, -0.01, -0.01, 0.01, 0.01, 0.0, 0.0, -0.0, 0.01, -0.0, 0.0, 0.01, 0.0, -0.0, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.03, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, -0.0, -0.0, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.01, -0.0, 0.0]
720,90.38,[0.29, 0.03, -0.0, 0.02, -0.0, 0.01, -0.01, 0.01, 0.03, 0.01, -0.0, -0.01, -0.01, -0.02, -0.06, -0.02, -0.05, -0.04, -0.03, -0.04, -0.03, -0.02, -0.01, 0.0, 0.0, 0.0, 0.02, 0.02, 0.02, 0.0, 0.0, -0.0, -0.0, 0.0, 0.01, 0.01, -0.0, -0.0, -0.01, -0.02, -0.01, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.01, -0.01, -0.0, -0.01, -0.01, -0.01, 0.01, 0.01, 0.0, 0.0, -0.0, 0.01, -0.0, 0.0, 0.01, 0.0, -0.0, -0.0, 0.0, 0.0, 0.01, 0.02, 0.04, 0.03, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, -0.0, -0.0, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.01, 0.01, -0.0, 0.0]
730,84.7,[0.16, 0.02, -0.0, 0.02, -0.0, 0.01, -0.01, 0.01, 0.03, 0.01, -0.0, -0.0, -0.01, -0.02, -0.06, -0.02, -0.05, -0.04, -0.03, -0.04, -0.03, -0.02, -0.01, 0.0, 0.0, 0.0, 0.02, 0.02, 0.02, 0.0, 0.0, -0.0, -0.0, 0.0, 0.01, 0.01, -0.0, -0.0, -0.01, -0.02, -0.01, -0.02, -0.02, -0.03, -0.03, -0.02, -0.02, -0.02, -0.01, -0.01, -0.0, -0.01, -0.01, -0.01, 0.01, 0.01, 0.0, 0.0, -0.0, 0.01, -0.0, 0.0, 0.01, 0.0, -0.0, -0.0, 0.0, 0.0, 0.01, 0.02, 0.03, 0.03, 0.03, 0.02, 0.01, 0.0, 0.0, -0.01, -0.01, -0.0, -0.0, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, -0.0, 0.0, 0.01, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.01, 0.01, -0.0, 0.0]
